label,term,year,n_records
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1959,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1960,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1961,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1962,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1963,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1964,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1965,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1966,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1967,2
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1968,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1969,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1970,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1971,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1972,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1973,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1974,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1975,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1976,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1977,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1978,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1979,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1980,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1981,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1982,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1983,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1984,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1985,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1986,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1987,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1988,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1989,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1990,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1991,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1992,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1993,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1994,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1995,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1996,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1997,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1998,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",1999,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2000,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2001,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2002,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2003,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2004,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2005,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2006,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2007,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2008,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2009,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2010,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2011,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2012,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2013,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2014,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2015,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2016,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2017,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2018,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2019,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2020,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2021,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2022,1
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2023,0
T2_homosexuality_dx,"""homosexual disorder"" OR ""homosexual deviation"" OR ""homosexual neurosis"" OR ""latent homosexuality"" OR ""treatment of homosexuality"" OR ""cure of homosexuality"" OR ""etiology of homosexuality""",2024,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1970,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1971,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1972,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1973,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1974,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1975,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1976,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1977,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1978,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1979,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1980,1
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1981,1
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1982,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1983,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1984,1
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1985,1
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1986,2
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1987,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1988,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1989,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1990,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1991,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1992,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1993,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1994,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1995,2
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1996,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1997,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1998,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",1999,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2000,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2001,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2002,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2003,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2004,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2005,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2006,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2007,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2008,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2009,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2010,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2011,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2012,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2013,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2014,1
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2015,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2016,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2017,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2018,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2019,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2020,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2021,1
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2022,0
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2023,1
T2_ego_dystonic,"""ego-dystonic homosexuality"" OR ""ego dystonic homosexuality""",2024,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1950,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1951,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1952,2
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1953,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1954,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1955,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1956,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1957,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1958,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1959,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1960,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1961,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1962,2
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1963,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1964,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1965,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1966,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1967,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1968,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1969,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1970,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1971,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1972,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1973,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1974,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1975,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1976,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1977,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1978,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1979,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1980,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1981,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1982,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1983,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1984,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1985,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1986,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1987,2
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1988,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1989,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1990,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1991,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1992,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1993,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1994,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1995,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1996,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1997,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1998,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",1999,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2000,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2001,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2002,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2003,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2004,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2005,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2006,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2007,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2008,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2009,2
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2010,0
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2011,2
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2012,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2013,1
T2_sexual_inversion,"""sexual inversion"" OR ""sexual invert"" OR ""sexual inverts"" OR ""congenital invert""",2014,3
