label,term,year,n_records
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1950,17
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1951,32
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1952,25
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1953,24
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1954,45
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1955,33
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1956,39
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1957,59
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1958,46
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1959,49
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1960,61
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1961,89
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1962,112
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1963,187
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1964,235
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1965,132
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1966,44
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1967,35
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1968,30
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1969,39
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1970,26
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1971,25
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1972,19
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1973,12
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1974,10
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1975,21
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1976,16
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1977,7
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1978,8
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1979,9
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1980,6
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1981,6
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1982,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1983,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1984,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1985,3
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1986,4
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1987,2
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1988,3
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1989,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1990,2
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1991,3
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1992,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1993,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1994,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1995,2
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1996,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1997,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1998,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",1999,2
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2000,3
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2001,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2002,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2003,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2004,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2005,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2006,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2007,2
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2008,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2009,8
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2010,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2011,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2012,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2013,2
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2014,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2015,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2016,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2017,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2018,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2019,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2020,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2021,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2022,1
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2023,0
ID_old_mongolism,"mongolism OR ""Mongolian idiocy""",2024,1
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1950,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1951,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1952,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1953,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1954,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1955,1
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1956,1
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1957,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1958,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1959,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1960,0
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1961,2
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1962,10
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1963,29
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1964,43
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1965,52
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1966,54
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1967,77
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1968,119
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1969,104
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1970,99
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1971,123
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1972,109
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1973,127
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1974,151
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1975,165
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1976,205
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1977,180
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1978,178
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1979,198
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1980,207
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1981,225
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1982,218
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1983,246
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1984,235
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1985,268
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1986,309
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1987,331
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1988,374
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1989,404
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1990,483
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1991,440
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1992,464
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1993,502
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1994,449
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1995,550
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1996,570
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1997,501
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1998,531
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",1999,604
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2000,534
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2001,652
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2002,590
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2003,594
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2004,599
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2005,673
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2006,762
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2007,759
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2008,787
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2009,746
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2010,817
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2011,905
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2012,975
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2013,1053
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2014,1121
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2015,1042
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2016,1012
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2017,1039
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2018,1021
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2019,1062
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2020,1187
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2021,1333
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2022,1289
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2023,1253
ID_new_down,"""Down syndrome"" OR ""Down's syndrome"" OR ""trisomy 21""",2024,1221
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1950,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1951,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1952,6
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1953,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1954,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1955,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1956,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1957,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1958,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1959,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1960,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1961,8
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1962,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1963,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1964,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1965,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1966,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1967,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1968,9
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1969,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1970,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1971,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1972,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1973,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1974,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1975,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1976,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1977,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1978,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1979,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1980,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1981,6
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1982,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1983,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1984,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1985,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1986,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1987,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1988,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1989,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1990,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1991,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1992,0
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1993,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1994,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1995,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1996,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1997,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1998,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",1999,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2000,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2001,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2002,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2003,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2004,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2005,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2006,2
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2007,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2008,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2009,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2010,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2011,1
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2012,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2013,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2014,6
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2015,4
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2016,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2017,5
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2018,6
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2019,7
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2020,8
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2021,7
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2022,7
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2023,3
ID_old_idiot_imbecile,"""feeble-minded"" OR ""feeble minded"" OR imbecile OR moron OR cretin",2024,6
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1950,12
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1951,19
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1952,31
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1953,18
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1954,47
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1955,35
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1956,50
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1957,49
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1958,80
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1959,89
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1960,60
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1961,70
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1962,98
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1963,471
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1964,805
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1965,494
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1966,167
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1967,204
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1968,264
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1969,240
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1970,239
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1971,260
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1972,182
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1973,218
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1974,219
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1975,368
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1976,360
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1977,373
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1978,378
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1979,413
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1980,455
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1981,485
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1982,476
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1983,470
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1984,494
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1985,509
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1986,532
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1987,594
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1988,544
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1989,626
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1990,625
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1991,666
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1992,732
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1993,706
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1994,667
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1995,699
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1996,726
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1997,741
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1998,732
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",1999,836
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2000,796
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2001,762
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2002,796
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2003,818
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2004,859
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2005,943
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2006,1030
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2007,1008
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2008,1046
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2009,1087
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2010,1021
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2011,968
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2012,917
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2013,844
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2014,775
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2015,675
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2016,630
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2017,516
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2018,495
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2019,503
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2020,499
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2021,496
ID_old_mental_retardation,"""mental retardation"" OR ""mentally retarded"" OR ""mental retardate""",2022,427
