label,year,sense,n_records
T3_dwarf_clinical,1950,biology_animal_model,0
T3_dwarf_clinical,1951,biology_animal_model,0
T3_dwarf_clinical,1952,biology_animal_model,1
T3_dwarf_clinical,1953,biology_animal_model,2
T3_dwarf_clinical,1954,biology_animal_model,1
T3_dwarf_clinical,1955,biology_animal_model,0
T3_dwarf_clinical,1956,biology_animal_model,0
T3_dwarf_clinical,1957,biology_animal_model,1
T3_dwarf_clinical,1958,biology_animal_model,0
T3_dwarf_clinical,1959,biology_animal_model,5
T3_dwarf_clinical,1960,biology_animal_model,0
T3_dwarf_clinical,1961,biology_animal_model,2
T3_dwarf_clinical,1962,biology_animal_model,0
T3_dwarf_clinical,1963,biology_animal_model,1
T3_dwarf_clinical,1964,biology_animal_model,2
T3_dwarf_clinical,1965,biology_animal_model,5
T3_dwarf_clinical,1966,biology_animal_model,6
T3_dwarf_clinical,1967,biology_animal_model,1
T3_dwarf_clinical,1968,biology_animal_model,2
T3_dwarf_clinical,1969,biology_animal_model,4
T3_dwarf_clinical,1970,biology_animal_model,3
T3_dwarf_clinical,1971,biology_animal_model,5
T3_dwarf_clinical,1972,biology_animal_model,10
T3_dwarf_clinical,1973,biology_animal_model,7
T3_dwarf_clinical,1974,biology_animal_model,2
T3_dwarf_clinical,1975,biology_animal_model,9
T3_dwarf_clinical,1976,biology_animal_model,10
T3_dwarf_clinical,1977,biology_animal_model,6
T3_dwarf_clinical,1978,biology_animal_model,4
T3_dwarf_clinical,1979,biology_animal_model,7
T3_dwarf_clinical,1980,biology_animal_model,10
T3_dwarf_clinical,1981,biology_animal_model,9
T3_dwarf_clinical,1982,biology_animal_model,19
T3_dwarf_clinical,1983,biology_animal_model,20
T3_dwarf_clinical,1984,biology_animal_model,13
T3_dwarf_clinical,1985,biology_animal_model,11
T3_dwarf_clinical,1986,biology_animal_model,17
T3_dwarf_clinical,1987,biology_animal_model,12
T3_dwarf_clinical,1988,biology_animal_model,16
T3_dwarf_clinical,1989,biology_animal_model,15
T3_dwarf_clinical,1990,biology_animal_model,23
T3_dwarf_clinical,1991,biology_animal_model,21
T3_dwarf_clinical,1992,biology_animal_model,15
T3_dwarf_clinical,1993,biology_animal_model,25
T3_dwarf_clinical,1994,biology_animal_model,30
T3_dwarf_clinical,1995,biology_animal_model,23
T3_dwarf_clinical,1996,biology_animal_model,29
T3_dwarf_clinical,1997,biology_animal_model,30
T3_dwarf_clinical,1998,biology_animal_model,19
T3_dwarf_clinical,1999,biology_animal_model,16
T3_dwarf_clinical,2000,biology_animal_model,21
T3_dwarf_clinical,2001,biology_animal_model,23
T3_dwarf_clinical,2002,biology_animal_model,23
T3_dwarf_clinical,2003,biology_animal_model,25
T3_dwarf_clinical,2004,biology_animal_model,26
T3_dwarf_clinical,2005,biology_animal_model,21
T3_dwarf_clinical,2006,biology_animal_model,22
T3_dwarf_clinical,2007,biology_animal_model,17
T3_dwarf_clinical,2008,biology_animal_model,16
T3_dwarf_clinical,2009,biology_animal_model,20
T3_dwarf_clinical,2010,biology_animal_model,24
T3_dwarf_clinical,2011,biology_animal_model,17
T3_dwarf_clinical,2012,biology_animal_model,18
T3_dwarf_clinical,2013,biology_animal_model,23
T3_dwarf_clinical,2014,biology_animal_model,22
T3_dwarf_clinical,2015,biology_animal_model,15
T3_dwarf_clinical,2016,biology_animal_model,18
T3_dwarf_clinical,2017,biology_animal_model,15
T3_dwarf_clinical,2018,biology_animal_model,15
T3_dwarf_clinical,2019,biology_animal_model,7
T3_dwarf_clinical,2020,biology_animal_model,23
T3_dwarf_clinical,2021,biology_animal_model,20
T3_dwarf_clinical,2022,biology_animal_model,18
T3_dwarf_clinical,2023,biology_animal_model,18
T3_dwarf_clinical,2024,biology_animal_model,12
T3_dwarf_clinical,2025,biology_animal_model,0
T3_dwarf_clinical,1950,clinical_pituitary_endocrine,0
T3_dwarf_clinical,1951,clinical_pituitary_endocrine,0
T3_dwarf_clinical,1952,clinical_pituitary_endocrine,1
T3_dwarf_clinical,1953,clinical_pituitary_endocrine,1
T3_dwarf_clinical,1954,clinical_pituitary_endocrine,4
T3_dwarf_clinical,1955,clinical_pituitary_endocrine,1
T3_dwarf_clinical,1956,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1957,clinical_pituitary_endocrine,1
T3_dwarf_clinical,1958,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1959,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1960,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1961,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1962,clinical_pituitary_endocrine,1
T3_dwarf_clinical,1963,clinical_pituitary_endocrine,3
T3_dwarf_clinical,1964,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1965,clinical_pituitary_endocrine,3
T3_dwarf_clinical,1966,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1967,clinical_pituitary_endocrine,8
T3_dwarf_clinical,1968,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1969,clinical_pituitary_endocrine,4
T3_dwarf_clinical,1970,clinical_pituitary_endocrine,6
T3_dwarf_clinical,1971,clinical_pituitary_endocrine,5
T3_dwarf_clinical,1972,clinical_pituitary_endocrine,3
T3_dwarf_clinical,1973,clinical_pituitary_endocrine,7
T3_dwarf_clinical,1974,clinical_pituitary_endocrine,9
T3_dwarf_clinical,1975,clinical_pituitary_endocrine,9
T3_dwarf_clinical,1976,clinical_pituitary_endocrine,9
T3_dwarf_clinical,1977,clinical_pituitary_endocrine,6
T3_dwarf_clinical,1978,clinical_pituitary_endocrine,12
T3_dwarf_clinical,1979,clinical_pituitary_endocrine,5
T3_dwarf_clinical,1980,clinical_pituitary_endocrine,6
T3_dwarf_clinical,1981,clinical_pituitary_endocrine,8
T3_dwarf_clinical,1982,clinical_pituitary_endocrine,4
T3_dwarf_clinical,1983,clinical_pituitary_endocrine,9
T3_dwarf_clinical,1984,clinical_pituitary_endocrine,8
T3_dwarf_clinical,1985,clinical_pituitary_endocrine,5
T3_dwarf_clinical,1986,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1987,clinical_pituitary_endocrine,7
T3_dwarf_clinical,1988,clinical_pituitary_endocrine,2
T3_dwarf_clinical,1989,clinical_pituitary_endocrine,7
T3_dwarf_clinical,1990,clinical_pituitary_endocrine,4
T3_dwarf_clinical,1991,clinical_pituitary_endocrine,10
T3_dwarf_clinical,1992,clinical_pituitary_endocrine,5
T3_dwarf_clinical,1993,clinical_pituitary_endocrine,10
T3_dwarf_clinical,1994,clinical_pituitary_endocrine,4
T3_dwarf_clinical,1995,clinical_pituitary_endocrine,4
T3_dwarf_clinical,1996,clinical_pituitary_endocrine,11
T3_dwarf_clinical,1997,clinical_pituitary_endocrine,8
T3_dwarf_clinical,1998,clinical_pituitary_endocrine,8
T3_dwarf_clinical,1999,clinical_pituitary_endocrine,13
T3_dwarf_clinical,2000,clinical_pituitary_endocrine,9
T3_dwarf_clinical,2001,clinical_pituitary_endocrine,8
T3_dwarf_clinical,2002,clinical_pituitary_endocrine,7
T3_dwarf_clinical,2003,clinical_pituitary_endocrine,5
T3_dwarf_clinical,2004,clinical_pituitary_endocrine,8
T3_dwarf_clinical,2005,clinical_pituitary_endocrine,9
T3_dwarf_clinical,2006,clinical_pituitary_endocrine,8
T3_dwarf_clinical,2007,clinical_pituitary_endocrine,13
T3_dwarf_clinical,2008,clinical_pituitary_endocrine,10
T3_dwarf_clinical,2009,clinical_pituitary_endocrine,16
T3_dwarf_clinical,2010,clinical_pituitary_endocrine,8
T3_dwarf_clinical,2011,clinical_pituitary_endocrine,16
T3_dwarf_clinical,2012,clinical_pituitary_endocrine,15
T3_dwarf_clinical,2013,clinical_pituitary_endocrine,8
T3_dwarf_clinical,2014,clinical_pituitary_endocrine,13
T3_dwarf_clinical,2015,clinical_pituitary_endocrine,23
T3_dwarf_clinical,2016,clinical_pituitary_endocrine,16
T3_dwarf_clinical,2017,clinical_pituitary_endocrine,16
T3_dwarf_clinical,2018,clinical_pituitary_endocrine,10
T3_dwarf_clinical,2019,clinical_pituitary_endocrine,20
T3_dwarf_clinical,2020,clinical_pituitary_endocrine,21
T3_dwarf_clinical,2021,clinical_pituitary_endocrine,21
T3_dwarf_clinical,2022,clinical_pituitary_endocrine,12
T3_dwarf_clinical,2023,clinical_pituitary_endocrine,13
T3_dwarf_clinical,2024,clinical_pituitary_endocrine,22
T3_dwarf_clinical,2025,clinical_pituitary_endocrine,0
T3_dwarf_clinical,1950,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1951,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1952,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1953,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1954,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1955,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1956,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1957,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1958,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1959,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1960,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1961,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1962,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1963,clinical_skeletal_dysplasia,1
T3_dwarf_clinical,1964,clinical_skeletal_dysplasia,1
T3_dwarf_clinical,1965,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1966,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1967,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1968,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1969,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1970,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1971,clinical_skeletal_dysplasia,1
T3_dwarf_clinical,1972,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1973,clinical_skeletal_dysplasia,2
T3_dwarf_clinical,1974,clinical_skeletal_dysplasia,1
T3_dwarf_clinical,1975,clinical_skeletal_dysplasia,3
T3_dwarf_clinical,1976,clinical_skeletal_dysplasia,7
T3_dwarf_clinical,1977,clinical_skeletal_dysplasia,12
T3_dwarf_clinical,1978,clinical_skeletal_dysplasia,3
T3_dwarf_clinical,1979,clinical_skeletal_dysplasia,5
T3_dwarf_clinical,1980,clinical_skeletal_dysplasia,5
T3_dwarf_clinical,1981,clinical_skeletal_dysplasia,1
T3_dwarf_clinical,1982,clinical_skeletal_dysplasia,7
T3_dwarf_clinical,1983,clinical_skeletal_dysplasia,5
T3_dwarf_clinical,1984,clinical_skeletal_dysplasia,9
T3_dwarf_clinical,1985,clinical_skeletal_dysplasia,6
T3_dwarf_clinical,1986,clinical_skeletal_dysplasia,6
T3_dwarf_clinical,1987,clinical_skeletal_dysplasia,4
T3_dwarf_clinical,1988,clinical_skeletal_dysplasia,9
T3_dwarf_clinical,1989,clinical_skeletal_dysplasia,8
T3_dwarf_clinical,1990,clinical_skeletal_dysplasia,15
T3_dwarf_clinical,1991,clinical_skeletal_dysplasia,12
T3_dwarf_clinical,1992,clinical_skeletal_dysplasia,9
T3_dwarf_clinical,1993,clinical_skeletal_dysplasia,9
T3_dwarf_clinical,1994,clinical_skeletal_dysplasia,8
T3_dwarf_clinical,1995,clinical_skeletal_dysplasia,14
T3_dwarf_clinical,1996,clinical_skeletal_dysplasia,16
T3_dwarf_clinical,1997,clinical_skeletal_dysplasia,3
T3_dwarf_clinical,1998,clinical_skeletal_dysplasia,21
T3_dwarf_clinical,1999,clinical_skeletal_dysplasia,7
T3_dwarf_clinical,2000,clinical_skeletal_dysplasia,10
T3_dwarf_clinical,2001,clinical_skeletal_dysplasia,17
T3_dwarf_clinical,2002,clinical_skeletal_dysplasia,10
T3_dwarf_clinical,2003,clinical_skeletal_dysplasia,14
T3_dwarf_clinical,2004,clinical_skeletal_dysplasia,10
T3_dwarf_clinical,2005,clinical_skeletal_dysplasia,7
T3_dwarf_clinical,2006,clinical_skeletal_dysplasia,2
T3_dwarf_clinical,2007,clinical_skeletal_dysplasia,13
T3_dwarf_clinical,2008,clinical_skeletal_dysplasia,7
T3_dwarf_clinical,2009,clinical_skeletal_dysplasia,10
T3_dwarf_clinical,2010,clinical_skeletal_dysplasia,12
T3_dwarf_clinical,2011,clinical_skeletal_dysplasia,11
T3_dwarf_clinical,2012,clinical_skeletal_dysplasia,15
T3_dwarf_clinical,2013,clinical_skeletal_dysplasia,15
T3_dwarf_clinical,2014,clinical_skeletal_dysplasia,14
T3_dwarf_clinical,2015,clinical_skeletal_dysplasia,17
T3_dwarf_clinical,2016,clinical_skeletal_dysplasia,13
T3_dwarf_clinical,2017,clinical_skeletal_dysplasia,20
T3_dwarf_clinical,2018,clinical_skeletal_dysplasia,11
T3_dwarf_clinical,2019,clinical_skeletal_dysplasia,14
T3_dwarf_clinical,2020,clinical_skeletal_dysplasia,16
T3_dwarf_clinical,2021,clinical_skeletal_dysplasia,21
T3_dwarf_clinical,2022,clinical_skeletal_dysplasia,7
T3_dwarf_clinical,2023,clinical_skeletal_dysplasia,14
T3_dwarf_clinical,2024,clinical_skeletal_dysplasia,12
T3_dwarf_clinical,2025,clinical_skeletal_dysplasia,0
T3_dwarf_clinical,1950,historical_circus_performer,0
T3_dwarf_clinical,1951,historical_circus_performer,0
T3_dwarf_clinical,1952,historical_circus_performer,0
T3_dwarf_clinical,1953,historical_circus_performer,0
T3_dwarf_clinical,1954,historical_circus_performer,0
T3_dwarf_clinical,1955,historical_circus_performer,0
T3_dwarf_clinical,1956,historical_circus_performer,0
T3_dwarf_clinical,1957,historical_circus_performer,0
T3_dwarf_clinical,1958,historical_circus_performer,0
T3_dwarf_clinical,1959,historical_circus_performer,0
T3_dwarf_clinical,1960,historical_circus_performer,0
T3_dwarf_clinical,1961,historical_circus_performer,0
T3_dwarf_clinical,1962,historical_circus_performer,0
T3_dwarf_clinical,1963,historical_circus_performer,0
T3_dwarf_clinical,1964,historical_circus_performer,0
T3_dwarf_clinical,1965,historical_circus_performer,0
T3_dwarf_clinical,1966,historical_circus_performer,0
T3_dwarf_clinical,1967,historical_circus_performer,0
T3_dwarf_clinical,1968,historical_circus_performer,0
T3_dwarf_clinical,1969,historical_circus_performer,0
T3_dwarf_clinical,1970,historical_circus_performer,0
T3_dwarf_clinical,1971,historical_circus_performer,0
T3_dwarf_clinical,1972,historical_circus_performer,0
T3_dwarf_clinical,1973,historical_circus_performer,0
T3_dwarf_clinical,1974,historical_circus_performer,0
T3_dwarf_clinical,1975,historical_circus_performer,0
T3_dwarf_clinical,1976,historical_circus_performer,0
T3_dwarf_clinical,1977,historical_circus_performer,0
T3_dwarf_clinical,1978,historical_circus_performer,0
T3_dwarf_clinical,1979,historical_circus_performer,0
T3_dwarf_clinical,1980,historical_circus_performer,0
T3_dwarf_clinical,1981,historical_circus_performer,0
T3_dwarf_clinical,1982,historical_circus_performer,0
T3_dwarf_clinical,1983,historical_circus_performer,0
T3_dwarf_clinical,1984,historical_circus_performer,0
T3_dwarf_clinical,1985,historical_circus_performer,0
T3_dwarf_clinical,1986,historical_circus_performer,0
T3_dwarf_clinical,1987,historical_circus_performer,0
T3_dwarf_clinical,1988,historical_circus_performer,0
T3_dwarf_clinical,1989,historical_circus_performer,1
T3_dwarf_clinical,1990,historical_circus_performer,0
T3_dwarf_clinical,1991,historical_circus_performer,1
T3_dwarf_clinical,1992,historical_circus_performer,0
T3_dwarf_clinical,1993,historical_circus_performer,0
T3_dwarf_clinical,1994,historical_circus_performer,0
T3_dwarf_clinical,1995,historical_circus_performer,0
T3_dwarf_clinical,1996,historical_circus_performer,0
T3_dwarf_clinical,1997,historical_circus_performer,0
T3_dwarf_clinical,1998,historical_circus_performer,0
T3_dwarf_clinical,1999,historical_circus_performer,0
T3_dwarf_clinical,2000,historical_circus_performer,0
T3_dwarf_clinical,2001,historical_circus_performer,0
T3_dwarf_clinical,2002,historical_circus_performer,0
T3_dwarf_clinical,2003,historical_circus_performer,0
T3_dwarf_clinical,2004,historical_circus_performer,0
T3_dwarf_clinical,2005,historical_circus_performer,0
T3_dwarf_clinical,2006,historical_circus_performer,0
T3_dwarf_clinical,2007,historical_circus_performer,0
T3_dwarf_clinical,2008,historical_circus_performer,0
T3_dwarf_clinical,2009,historical_circus_performer,0
T3_dwarf_clinical,2010,historical_circus_performer,0
T3_dwarf_clinical,2011,historical_circus_performer,0
T3_dwarf_clinical,2012,historical_circus_performer,0
T3_dwarf_clinical,2013,historical_circus_performer,0
T3_dwarf_clinical,2014,historical_circus_performer,0
T3_dwarf_clinical,2015,historical_circus_performer,0
T3_dwarf_clinical,2016,historical_circus_performer,0
T3_dwarf_clinical,2017,historical_circus_performer,0
T3_dwarf_clinical,2018,historical_circus_performer,0
T3_dwarf_clinical,2019,historical_circus_performer,0
T3_dwarf_clinical,2020,historical_circus_performer,0
T3_dwarf_clinical,2021,historical_circus_performer,0
T3_dwarf_clinical,2022,historical_circus_performer,0
T3_dwarf_clinical,2023,historical_circus_performer,0
T3_dwarf_clinical,2024,historical_circus_performer,0
T3_dwarf_clinical,2025,historical_circus_performer,0
T3_dwarf_clinical,1950,plant_breeding,1
T3_dwarf_clinical,1951,plant_breeding,0
T3_dwarf_clinical,1952,plant_breeding,0
T3_dwarf_clinical,1953,plant_breeding,1
T3_dwarf_clinical,1954,plant_breeding,0
T3_dwarf_clinical,1955,plant_breeding,0
T3_dwarf_clinical,1956,plant_breeding,0
T3_dwarf_clinical,1957,plant_breeding,0
T3_dwarf_clinical,1958,plant_breeding,1
T3_dwarf_clinical,1959,plant_breeding,0
T3_dwarf_clinical,1960,plant_breeding,0
T3_dwarf_clinical,1961,plant_breeding,0
T3_dwarf_clinical,1962,plant_breeding,2
T3_dwarf_clinical,1963,plant_breeding,3
T3_dwarf_clinical,1964,plant_breeding,0
T3_dwarf_clinical,1965,plant_breeding,0
T3_dwarf_clinical,1966,plant_breeding,4
T3_dwarf_clinical,1967,plant_breeding,8
T3_dwarf_clinical,1968,plant_breeding,8
T3_dwarf_clinical,1969,plant_breeding,6
T3_dwarf_clinical,1970,plant_breeding,7
T3_dwarf_clinical,1971,plant_breeding,0
T3_dwarf_clinical,1972,plant_breeding,4
T3_dwarf_clinical,1973,plant_breeding,5
T3_dwarf_clinical,1974,plant_breeding,6
T3_dwarf_clinical,1975,plant_breeding,6
T3_dwarf_clinical,1976,plant_breeding,5
T3_dwarf_clinical,1977,plant_breeding,6
T3_dwarf_clinical,1978,plant_breeding,4
T3_dwarf_clinical,1979,plant_breeding,6
T3_dwarf_clinical,1980,plant_breeding,6
T3_dwarf_clinical,1981,plant_breeding,4
T3_dwarf_clinical,1982,plant_breeding,7
T3_dwarf_clinical,1983,plant_breeding,12
T3_dwarf_clinical,1984,plant_breeding,6
T3_dwarf_clinical,1985,plant_breeding,6
T3_dwarf_clinical,1986,plant_breeding,12
T3_dwarf_clinical,1987,plant_breeding,9
T3_dwarf_clinical,1988,plant_breeding,4
T3_dwarf_clinical,1989,plant_breeding,5
T3_dwarf_clinical,1990,plant_breeding,7
T3_dwarf_clinical,1991,plant_breeding,6
T3_dwarf_clinical,1992,plant_breeding,8
T3_dwarf_clinical,1993,plant_breeding,8
T3_dwarf_clinical,1994,plant_breeding,3
T3_dwarf_clinical,1995,plant_breeding,9
T3_dwarf_clinical,1996,plant_breeding,3
T3_dwarf_clinical,1997,plant_breeding,5
T3_dwarf_clinical,1998,plant_breeding,8
T3_dwarf_clinical,1999,plant_breeding,15
T3_dwarf_clinical,2000,plant_breeding,14
T3_dwarf_clinical,2001,plant_breeding,20
T3_dwarf_clinical,2002,plant_breeding,24
T3_dwarf_clinical,2003,plant_breeding,21
T3_dwarf_clinical,2004,plant_breeding,23
T3_dwarf_clinical,2005,plant_breeding,27
T3_dwarf_clinical,2006,plant_breeding,22
T3_dwarf_clinical,2007,plant_breeding,16
T3_dwarf_clinical,2008,plant_breeding,19
T3_dwarf_clinical,2009,plant_breeding,17
T3_dwarf_clinical,2010,plant_breeding,29
T3_dwarf_clinical,2011,plant_breeding,32
T3_dwarf_clinical,2012,plant_breeding,34
T3_dwarf_clinical,2013,plant_breeding,35
T3_dwarf_clinical,2014,plant_breeding,36
T3_dwarf_clinical,2015,plant_breeding,35
T3_dwarf_clinical,2016,plant_breeding,52
T3_dwarf_clinical,2017,plant_breeding,51
T3_dwarf_clinical,2018,plant_breeding,43
T3_dwarf_clinical,2019,plant_breeding,54
T3_dwarf_clinical,2020,plant_breeding,62
T3_dwarf_clinical,2021,plant_breeding,62
T3_dwarf_clinical,2022,plant_breeding,68
T3_dwarf_clinical,2023,plant_breeding,66
T3_dwarf_clinical,2024,plant_breeding,76
T3_dwarf_clinical,2025,plant_breeding,2
T3_dwarf_clinical,1950,unknown,45
T3_dwarf_clinical,1951,unknown,21
T3_dwarf_clinical,1952,unknown,27
T3_dwarf_clinical,1953,unknown,27
T3_dwarf_clinical,1954,unknown,28
T3_dwarf_clinical,1955,unknown,26
T3_dwarf_clinical,1956,unknown,44
T3_dwarf_clinical,1957,unknown,36
T3_dwarf_clinical,1958,unknown,25
T3_dwarf_clinical,1959,unknown,41
T3_dwarf_clinical,1960,unknown,31
T3_dwarf_clinical,1961,unknown,48
T3_dwarf_clinical,1962,unknown,59
T3_dwarf_clinical,1963,unknown,97
T3_dwarf_clinical,1964,unknown,119
T3_dwarf_clinical,1965,unknown,90
T3_dwarf_clinical,1966,unknown,56
T3_dwarf_clinical,1967,unknown,75
T3_dwarf_clinical,1968,unknown,77
T3_dwarf_clinical,1969,unknown,73
T3_dwarf_clinical,1970,unknown,87
T3_dwarf_clinical,1971,unknown,94
T3_dwarf_clinical,1972,unknown,96
T3_dwarf_clinical,1973,unknown,79
T3_dwarf_clinical,1974,unknown,90
T3_dwarf_clinical,1975,unknown,126
T3_dwarf_clinical,1976,unknown,101
T3_dwarf_clinical,1977,unknown,100
T3_dwarf_clinical,1978,unknown,116
T3_dwarf_clinical,1979,unknown,75
T3_dwarf_clinical,1980,unknown,97
T3_dwarf_clinical,1981,unknown,99
T3_dwarf_clinical,1982,unknown,87
T3_dwarf_clinical,1983,unknown,96
T3_dwarf_clinical,1984,unknown,105
T3_dwarf_clinical,1985,unknown,94
T3_dwarf_clinical,1986,unknown,111
T3_dwarf_clinical,1987,unknown,99
T3_dwarf_clinical,1988,unknown,99
T3_dwarf_clinical,1989,unknown,127
T3_dwarf_clinical,1990,unknown,147
T3_dwarf_clinical,1991,unknown,158
T3_dwarf_clinical,1992,unknown,120
T3_dwarf_clinical,1993,unknown,132
T3_dwarf_clinical,1994,unknown,121
T3_dwarf_clinical,1995,unknown,132
T3_dwarf_clinical,1996,unknown,142
T3_dwarf_clinical,1997,unknown,136
T3_dwarf_clinical,1998,unknown,167
T3_dwarf_clinical,1999,unknown,141
T3_dwarf_clinical,2000,unknown,219
T3_dwarf_clinical,2001,unknown,215
T3_dwarf_clinical,2002,unknown,216
T3_dwarf_clinical,2003,unknown,189
T3_dwarf_clinical,2004,unknown,227
T3_dwarf_clinical,2005,unknown,224
T3_dwarf_clinical,2006,unknown,263
T3_dwarf_clinical,2007,unknown,257
T3_dwarf_clinical,2008,unknown,220
T3_dwarf_clinical,2009,unknown,282
T3_dwarf_clinical,2010,unknown,302
T3_dwarf_clinical,2011,unknown,290
T3_dwarf_clinical,2012,unknown,332
T3_dwarf_clinical,2013,unknown,384
T3_dwarf_clinical,2014,unknown,403
T3_dwarf_clinical,2015,unknown,447
T3_dwarf_clinical,2016,unknown,406
T3_dwarf_clinical,2017,unknown,383
T3_dwarf_clinical,2018,unknown,417
T3_dwarf_clinical,2019,unknown,435
T3_dwarf_clinical,2020,unknown,449
T3_dwarf_clinical,2021,unknown,512
T3_dwarf_clinical,2022,unknown,511
T3_dwarf_clinical,2023,unknown,476
T3_dwarf_clinical,2024,unknown,524
T3_dwarf_clinical,2025,unknown,3
T3_lunatic,1954,historical_asylum_lunacy_law,0
T3_lunatic,1955,historical_asylum_lunacy_law,0
T3_lunatic,1956,historical_asylum_lunacy_law,1
T3_lunatic,1958,historical_asylum_lunacy_law,0
T3_lunatic,1959,historical_asylum_lunacy_law,0
T3_lunatic,1961,historical_asylum_lunacy_law,0
T3_lunatic,1963,historical_asylum_lunacy_law,1
T3_lunatic,1964,historical_asylum_lunacy_law,2
T3_lunatic,1966,historical_asylum_lunacy_law,0
T3_lunatic,1969,historical_asylum_lunacy_law,2
T3_lunatic,1970,historical_asylum_lunacy_law,1
T3_lunatic,1971,historical_asylum_lunacy_law,1
T3_lunatic,1972,historical_asylum_lunacy_law,0
T3_lunatic,1973,historical_asylum_lunacy_law,1
T3_lunatic,1974,historical_asylum_lunacy_law,0
T3_lunatic,1975,historical_asylum_lunacy_law,0
T3_lunatic,1976,historical_asylum_lunacy_law,0
T3_lunatic,1977,historical_asylum_lunacy_law,0
T3_lunatic,1978,historical_asylum_lunacy_law,0
T3_lunatic,1979,historical_asylum_lunacy_law,1
T3_lunatic,1980,historical_asylum_lunacy_law,4
T3_lunatic,1981,historical_asylum_lunacy_law,2
T3_lunatic,1982,historical_asylum_lunacy_law,2
T3_lunatic,1983,historical_asylum_lunacy_law,2
T3_lunatic,1984,historical_asylum_lunacy_law,1
T3_lunatic,1985,historical_asylum_lunacy_law,0
T3_lunatic,1986,historical_asylum_lunacy_law,1
T3_lunatic,1987,historical_asylum_lunacy_law,3
T3_lunatic,1988,historical_asylum_lunacy_law,1
T3_lunatic,1989,historical_asylum_lunacy_law,1
T3_lunatic,1990,historical_asylum_lunacy_law,1
T3_lunatic,1991,historical_asylum_lunacy_law,2
T3_lunatic,1992,historical_asylum_lunacy_law,3
T3_lunatic,1993,historical_asylum_lunacy_law,0
T3_lunatic,1994,historical_asylum_lunacy_law,0
T3_lunatic,1995,historical_asylum_lunacy_law,3
T3_lunatic,1996,historical_asylum_lunacy_law,3
T3_lunatic,1997,historical_asylum_lunacy_law,0
T3_lunatic,1998,historical_asylum_lunacy_law,6
T3_lunatic,1999,historical_asylum_lunacy_law,1
T3_lunatic,2000,historical_asylum_lunacy_law,2
T3_lunatic,2001,historical_asylum_lunacy_law,2
T3_lunatic,2002,historical_asylum_lunacy_law,0
T3_lunatic,2003,historical_asylum_lunacy_law,2
T3_lunatic,2004,historical_asylum_lunacy_law,8
T3_lunatic,2005,historical_asylum_lunacy_law,2
T3_lunatic,2006,historical_asylum_lunacy_law,3
T3_lunatic,2007,historical_asylum_lunacy_law,6
T3_lunatic,2008,historical_asylum_lunacy_law,5
T3_lunatic,2009,historical_asylum_lunacy_law,4
T3_lunatic,2010,historical_asylum_lunacy_law,5
T3_lunatic,2011,historical_asylum_lunacy_law,4
T3_lunatic,2012,historical_asylum_lunacy_law,6
T3_lunatic,2013,historical_asylum_lunacy_law,6
T3_lunatic,2014,historical_asylum_lunacy_law,4
T3_lunatic,2015,historical_asylum_lunacy_law,2
T3_lunatic,2016,historical_asylum_lunacy_law,4
T3_lunatic,2017,historical_asylum_lunacy_law,10
T3_lunatic,2018,historical_asylum_lunacy_law,6
T3_lunatic,2019,historical_asylum_lunacy_law,3
T3_lunatic,2020,historical_asylum_lunacy_law,1
T3_lunatic,2021,historical_asylum_lunacy_law,6
T3_lunatic,2022,historical_asylum_lunacy_law,3
T3_lunatic,2023,historical_asylum_lunacy_law,8
T3_lunatic,2024,historical_asylum_lunacy_law,4
T3_lunatic,1954,history_of_psychiatry,0
T3_lunatic,1955,history_of_psychiatry,0
T3_lunatic,1956,history_of_psychiatry,0
T3_lunatic,1958,history_of_psychiatry,0
T3_lunatic,1959,history_of_psychiatry,0
T3_lunatic,1961,history_of_psychiatry,0
